order_id,order_date,delivery_date,business_id,rider_id,flour_type_id,quantity_bags,price_per_bag,total_amount,payment_method,order_status
ORD-439966,2025-10-13,2025-10-13,BIZ-1047,3,4,33,10500.0,346500.0,Bank Transfer,Cancelled
ORD-967949,2025-10-08,2025-10-08,BIZ-1001,3,5,27,10500.0,283500.0,Bank Transfer,Pending
ORD-154398,2025-10-27,2025-10-27,BIZ-1009,3,3,9,9800.0,88200.0,Cash,Delivered
ORD-888669,2025-10-07,2025-10-07,BIZ-1046,3,5,13,9500.0,123500.0,POS,Delivered
ORD-347978,2025-10-18,2025-10-18,BIZ-1039,1,2,9,9800.0,88200.0,Bank Transfer,Delivered
ORD-888938,2025-10-15,2025-10-15,BIZ-1026,2,4,36,9800.0,352800.0,POS,Pending
ORD-220671,2025-10-16,2025-10-16,BIZ-1022,1,2,31,10000.0,310000.0,Cash,Cancelled
ORD-433799,2025-10-09,2025-10-09,BIZ-1002,3,4,38,10000.0,380000.0,Cash,Delivered
ORD-526850,2025-10-14,2025-10-14,BIZ-1035,4,4,3,10000.0,30000.0,Bank Transfer,Pending
ORD-130310,2025-10-02,2025-10-02,BIZ-1032,1,5,7,9500.0,66500.0,POS,Delivered
ORD-345094,2025-10-13,2025-10-13,BIZ-1048,2,3,21,9800.0,205800.0,Bank Transfer,Delivered
ORD-119527,2025-10-28,2025-10-28,BIZ-1028,3,3,34,9800.0,333200.0,Cash,Delivered
ORD-714646,2025-10-09,2025-10-09,BIZ-1051,3,3,24,10500.0,252000.0,POS,Delivered
ORD-358281,2025-10-21,2025-10-21,BIZ-1051,3,4,2,9800.0,19600.0,Bank Transfer,Pending
ORD-783200,2025-10-23,2025-10-23,BIZ-1038,2,2,7,10000.0,70000.0,Cash,Delivered
ORD-419409,2025-10-24,2025-10-24,BIZ-1030,1,4,40,10000.0,400000.0,POS,Pending
ORD-567646,2025-10-18,2025-10-18,BIZ-1014,4,3,19,10500.0,199500.0,Cash,Cancelled
ORD-766683,2025-10-03,2025-10-03,BIZ-1008,1,4,9,9500.0,85500.0,POS,Cancelled
ORD-920910,2025-10-16,2025-10-16,BIZ-1005,3,3,36,9800.0,352800.0,Bank Transfer,Pending
ORD-491438,2025-10-30,2025-10-30,BIZ-1010,1,3,32,9500.0,304000.0,POS,Cancelled
ORD-276358,2025-10-17,2025-10-17,BIZ-1016,3,2,8,9800.0,78400.0,POS,Cancelled
ORD-663646,2025-10-24,2025-10-24,BIZ-1046,1,3,29,10000.0,290000.0,POS,Cancelled
ORD-682119,2025-10-29,2025-10-29,BIZ-1046,2,5,1,10000.0,10000.0,Cash,Pending
ORD-101049,2025-10-14,2025-10-14,BIZ-1029,3,5,24,10000.0,240000.0,Bank Transfer,Cancelled
ORD-969659,2025-10-25,2025-10-25,BIZ-1034,4,4,1,10500.0,10500.0,POS,Pending
ORD-784781,2025-10-19,2025-10-19,BIZ-1009,4,4,23,9800.0,225400.0,Cash,Delivered
ORD-100569,2025-10-30,2025-10-30,BIZ-1037,2,3,4,10500.0,42000.0,Cash,Delivered
ORD-605608,2025-10-02,2025-10-02,BIZ-1012,2,5,15,10500.0,157500.0,Cash,Delivered
ORD-363076,2025-10-09,2025-10-09,BIZ-1058,2,2,6,10500.0,63000.0,Cash,Pending
ORD-498619,2025-10-26,2025-10-26,BIZ-1010,4,4,6,10000.0,58800.0,Cash,Cancelled
ORD-983360,2025-10-30,2025-10-30,BIZ-1005,1,5,36,9500.0,342000.0,Bank Transfer,Cancelled
ORD-713583,2025-10-19,2025-10-19,BIZ-1028,1,3,2,10000.0,20000.0,POS,Pending
ORD-394976,2025-10-26,2025-10-26,BIZ-1041,4,5,40,9800.0,392000.0,Cash,Pending
ORD-875089,2025-10-02,2025-10-02,BIZ-1024,1,5,30,10500.0,315000.0,Bank Transfer,Cancelled
ORD-173332,2025-10-17,2025-10-17,BIZ-1042,1,2,19,9800.0,186200.0,Cash,Delivered
ORD-514507,2025-10-10,2025-10-10,BIZ-1019,3,4,14,10000.0,140000.0,Cash,Delivered
ORD-970840,2025-10-21,2025-10-21,BIZ-1009,2,4,30,9800.0,294000.0,POS,Pending
ORD-683510,2025-10-05,2025-10-05,BIZ-1032,4,4,22,9800.0,215600.0,Cash,Cancelled
ORD-552945,2025-10-30,2025-10-30,BIZ-1012,4,5,22,10000.0,220000.0,POS,Delivered
ORD-629342,2025-10-07,2025-10-07,BIZ-1049,4,3,25,9800.0,245000.0,Bank Transfer,Delivered
ORD-433765,2025-10-29,2025-10-29,BIZ-1015,2,3,18,9800.0,176400.0,Bank Transfer,Delivered
ORD-459279,2025-10-27,2025-10-27,BIZ-1024,1,5,14,9800.0,137200.0,POS,Cancelled
ORD-889256,2025-10-20,2025-10-20,BIZ-1054,1,2,19,10000.0,190000.0,Bank Transfer,Pending
ORD-386275,2025-10-22,2025-10-22,BIZ-1007,4,2,35,9800.0,343000.0,Bank Transfer,Pending
ORD-437262,2025-10-08,2025-10-08,BIZ-1054,4,3,2,10000.0,19600.0,Bank Transfer,Cancelled
ORD-582134,2025-10-11,2025-10-11,BIZ-1006,4,2,40,9500.0,380000.0,Bank Transfer,Pending
ORD-444412,2025-10-29,2025-10-29,BIZ-1041,1,2,19,9800.0,186200.0,Bank Transfer,Pending
ORD-825452,2025-10-01,2025-10-01,BIZ-1047,4,2,6,10500.0,63000.0,Bank Transfer,Pending
ORD-102146,2025-10-05,2025-10-05,BIZ-1051,4,3,16,9800.0,156800.0,POS,Delivered
ORD-104487,2025-10-19,2025-10-19,BIZ-1016,4,2,31,9500.0,294500.0,Bank Transfer,Pending
ORD-805383,2025-10-28,2025-10-28,BIZ-1045,3,2,3,9800.0,29400.0,POS,Delivered
ORD-682788,2025-10-06,2025-10-06,BIZ-1017,2,5,33,9500.0,313500.0,Bank Transfer,Delivered
ORD-837463,2025-10-27,2025-10-27,BIZ-1040,4,4,10,9500.0,95000.0,POS,Cancelled
ORD-511871,2025-10-15,2025-10-15,BIZ-1036,1,2,4,9500.0,38000.0,Bank Transfer,Pending
ORD-925549,2025-10-17,2025-10-17,BIZ-1029,4,3,40,9800.0,392000.0,Bank Transfer,Cancelled
ORD-782902,2025-10-27,2025-10-27,BIZ-1021,3,4,4,9500.0,38000.0,Bank Transfer,Cancelled
ORD-132450,2025-10-03,2025-10-03,BIZ-1034,4,4,38,10000.0,380000.0,Cash,Delivered
ORD-955697,2025-10-27,2025-10-27,BIZ-1005,4,5,12,10000.0,120000.0,POS,Pending
ORD-804900,2025-10-21,2025-10-21,BIZ-1003,2,5,5,10000.0,50000.0,Bank Transfer,Cancelled
ORD-952262,2025-10-04,2025-10-04,BIZ-1056,1,4,29,9800.0,284200.0,Cash,Pending
ORD-730520,2025-10-12,2025-10-12,BIZ-1060,1,4,14,9800.0,137200.0,Cash,Cancelled
ORD-285793,2025-10-11,2025-10-11,BIZ-1028,3,5,30,10500.0,315000.0,Cash,Pending
ORD-951307,2025-10-26,2025-10-26,BIZ-1054,2,2,19,10500.0,199500.0,Cash,Delivered
ORD-108840,2025-10-21,2025-10-21,BIZ-1041,2,2,8,10000.0,80000.0,POS,Cancelled
ORD-488477,2025-10-04,2025-10-04,BIZ-1054,4,3,7,9500.0,66500.0,Cash,Pending
ORD-566173,2025-10-29,2025-10-29,BIZ-1055,3,5,28,10000.0,280000.0,Bank Transfer,Cancelled
ORD-879243,2025-10-01,2025-10-01,BIZ-1048,3,2,31,10500.0,325500.0,Bank Transfer,Cancelled
ORD-394790,2025-10-01,2025-10-01,BIZ-1021,2,3,11,9500.0,104500.0,POS,Delivered
ORD-843647,2025-10-21,2025-10-21,BIZ-1053,3,1,27,9500.0,256500.0,Bank Transfer,Delivered
ORD-194336,2025-10-11,2025-10-11,BIZ-1061,4,3,5,10000.0,47500.0,POS,Cancelled
ORD-755608,2025-10-25,2025-10-25,BIZ-1005,4,3,29,9500.0,275500.0,POS,Pending
ORD-852677,2025-10-10,2025-10-10,BIZ-1039,1,2,14,10000.0,140000.0,Bank Transfer,Delivered
ORD-617795,2025-10-07,2025-10-07,BIZ-1006,2,2,32,9500.0,304000.0,Bank Transfer,Delivered
ORD-138583,2025-10-30,2025-10-30,BIZ-1024,2,3,25,10000.0,250000.0,Bank Transfer,Pending
ORD-838247,2025-10-09,2025-10-09,BIZ-1038,2,2,6,10000.0,57000.0,POS,Pending
ORD-319242,2025-10-22,2025-10-22,BIZ-1024,3,4,13,9500.0,123500.0,POS,Delivered
ORD-961010,2025-10-01,2025-10-01,BIZ-1049,1,2,30,10000.0,300000.0,Bank Transfer,Cancelled
ORD-216335,2025-10-20,2025-10-20,BIZ-1012,1,5,5,10000.0,49000.0,Cash,Pending
ORD-696746,2025-10-27,2025-10-27,BIZ-1042,4,2,39,10500.0,409500.0,Bank Transfer,Pending
ORD-278758,2025-10-16,2025-10-16,BIZ-1019,3,3,35,10000.0,350000.0,POS,Cancelled
ORD-791890,2025-10-17,2025-10-17,BIZ-1038,4,5,13,10500.0,136500.0,POS,Delivered
ORD-804827,2025-10-23,2025-10-23,BIZ-1044,1,4,22,9800.0,215600.0,Bank Transfer,Delivered
ORD-692592,2025-10-21,2025-10-21,BIZ-1020,4,5,18,9500.0,171000.0,Bank Transfer,Cancelled
ORD-716735,2025-10-06,2025-10-06,BIZ-1036,2,2,28,10500.0,294000.0,Cash,Pending
ORD-168209,2025-10-04,2025-10-04,BIZ-1031,3,2,15,10000.0,150000.0,Cash,Delivered
ORD-697586,2025-10-04,2025-10-04,BIZ-1034,2,2,18,10000.0,180000.0,Bank Transfer,Pending
ORD-648489,2025-10-26,2025-10-26,BIZ-1058,2,3,24,10500.0,252000.0,POS,Pending
ORD-387653,2025-10-22,2025-10-22,BIZ-1049,4,5,27,10000.0,270000.0,POS,Pending
ORD-810912,2025-10-06,2025-10-06,BIZ-1042,2,5,11,9800.0,107800.0,POS,Pending
ORD-826648,2025-10-01,2025-10-01,BIZ-1060,2,3,8,9500.0,76000.0,POS,Delivered
ORD-744304,2025-10-21,2025-10-21,BIZ-1029,4,2,21,9500.0,199500.0,POS,Pending
ORD-687324,2025-10-08,2025-10-08,BIZ-1061,2,4,21,10500.0,220500.0,Bank Transfer,Cancelled
ORD-102049,2025-10-27,2025-10-27,BIZ-1010,1,3,4,10500.0,42000.0,Cash,Cancelled
ORD-772101,2025-10-29,2025-10-29,BIZ-1002,1,5,32,9800.0,313600.0,POS,Delivered
ORD-781605,2025-10-21,2025-10-21,BIZ-1035,1,5,40,10000.0,420000.0,POS,Pending
ORD-438689,2025-10-02,2025-10-02,BIZ-1029,1,4,9,9500.0,85500.0,Cash,Pending
ORD-526640,2025-10-13,2025-10-13,BIZ-1056,1,2,24,9500.0,228000.0,Bank Transfer,Pending
ORD-813213,2025-10-09,2025-10-09,BIZ-1038,3,5,32,10500.0,336000.0,Cash,Pending
ORD-619647,2025-10-16,2025-10-16,BIZ-1023,1,5,37,10500.0,388500.0,Bank Transfer,Cancelled
ORD-895891,2025-10-11,2025-10-11,BIZ-1022,4,4,19,9500.0,180500.0,Bank Transfer,Delivered
ORD-856254,2025-10-02,2025-10-02,BIZ-1030,3,1,40,9800.0,392000.0,Cash,Cancelled
ORD-391433,2025-10-07,2025-10-07,BIZ-1020,1,3,10,9800.0,98000.0,POS,Cancelled
ORD-658272,2025-10-28,2025-10-28,BIZ-1061,2,5,10,9500.0,95000.0,Bank Transfer,Cancelled
ORD-105409,2025-10-14,2025-10-14,BIZ-1047,4,3,26,10500.0,273000.0,Bank Transfer,Pending
ORD-450964,2025-10-12,2025-10-12,BIZ-1045,1,2,13,10500.0,136500.0,POS,Pending
ORD-699596,2025-10-03,2025-10-03,BIZ-1045,3,4,13,9500.0,123500.0,Bank Transfer,Delivered
ORD-873266,2025-10-25,2025-10-25,BIZ-1056,2,5,2,9500.0,19000.0,Bank Transfer,Pending
ORD-823044,2025-10-07,2025-10-07,BIZ-1042,1,2,17,9800.0,166600.0,Cash,Pending
ORD-178056,2025-10-13,2025-10-13,BIZ-1004,3,2,37,10500.0,388500.0,POS,Cancelled
ORD-306440,2025-10-28,2025-10-28,BIZ-1024,4,4,39,10500.0,409500.0,POS,Delivered
ORD-425903,2025-10-05,2025-10-05,BIZ-1060,2,5,25,9500.0,237500.0,POS,Pending
ORD-755669,2025-10-02,2025-10-02,BIZ-1027,3,5,28,9800.0,274400.0,Cash,Pending
ORD-603281,2025-10-03,2025-10-03,BIZ-1005,3,1,37,9500.0,351500.0,Bank Transfer,Pending
ORD-125190,2025-10-13,2025-10-13,BIZ-1012,3,2,40,10000.0,400000.0,Cash,Delivered
ORD-756720,2025-10-18,2025-10-18,BIZ-1022,3,5,1,9500.0,9500.0,Cash,Pending
ORD-981336,2025-10-29,2025-10-29,BIZ-1008,2,4,8,10500.0,84000.0,POS,Delivered
ORD-213079,2025-10-08,2025-10-08,BIZ-1011,2,5,14,9500.0,133000.0,POS,Delivered
ORD-457356,2025-10-15,2025-10-15,BIZ-1046,3,5,4,10000.0,40000.0,Bank Transfer,Delivered
ORD-961545,2025-10-25,2025-10-25,BIZ-1005,4,5,23,10500.0,241500.0,Bank Transfer,Cancelled
ORD-932685,2025-10-11,2025-10-11,BIZ-1040,1,4,14,10000.0,140000.0,Cash,Cancelled
ORD-176452,2025-10-08,2025-10-08,BIZ-1050,2,3,14,10500.0,147000.0,Cash,Pending
ORD-749662,2025-10-24,2025-10-24,BIZ-1028,1,4,33,9500.0,313500.0,POS,Cancelled
ORD-200318,2025-10-14,2025-10-14,BIZ-1018,4,5,1,9500.0,9500.0,Cash,Pending
ORD-707056,2025-10-19,2025-10-19,BIZ-1041,4,3,29,9500.0,275500.0,POS,Pending
ORD-163634,2025-10-04,2025-10-04,BIZ-1021,3,2,3,9500.0,28500.0,Cash,Cancelled
ORD-495727,2025-10-28,2025-10-28,BIZ-1022,1,3,7,10500.0,73500.0,POS,Delivered
ORD-988869,2025-10-10,2025-10-10,BIZ-1016,3,5,28,9500.0,266000.0,POS,Pending
ORD-920664,2025-10-21,2025-10-21,BIZ-1031,3,4,28,10000.0,294000.0,POS,Cancelled
ORD-941363,2025-10-04,2025-10-04,BIZ-1032,4,5,31,10500.0,325500.0,POS,Cancelled
ORD-416115,2025-10-14,2025-10-14,BIZ-1060,1,1,34,10000.0,333200.0,Cash,Delivered
ORD-552816,2025-10-19,2025-10-19,BIZ-1019,2,4,31,9500.0,294500.0,Cash,Cancelled
ORD-810477,2025-10-02,2025-10-02,BIZ-1008,1,5,14,10000.0,140000.0,Cash,Cancelled
ORD-154738,2025-10-02,2025-10-02,BIZ-1041,2,3,35,9500.0,332500.0,Cash,Pending
ORD-499985,2025-10-09,2025-10-09,BIZ-1007,1,5,10,10000.0,100000.0,Bank Transfer,Delivered
ORD-747288,2025-10-13,2025-10-13,BIZ-1042,2,2,38,9800.0,372400.0,Cash,Pending
ORD-344435,2025-10-23,2025-10-23,BIZ-1014,4,3,10,9500.0,95000.0,Cash,Cancelled
ORD-925727,2025-10-26,2025-10-26,BIZ-1031,2,5,3,9500.0,28500.0,Cash,Pending
ORD-111121,2025-10-20,2025-10-20,BIZ-1033,1,4,36,10500.0,378000.0,Bank Transfer,Delivered
ORD-586758,2025-10-14,2025-10-14,BIZ-1006,1,2,10,10000.0,100000.0,Cash,Delivered
ORD-750338,2025-10-24,2025-10-24,BIZ-1028,4,2,31,10500.0,325500.0,Cash,Pending
ORD-456113,2025-10-19,2025-10-19,BIZ-1038,3,2,5,10000.0,50000.0,Cash,Delivered
ORD-808602,2025-10-20,2025-10-20,BIZ-1007,2,3,34,10000.0,340000.0,Bank Transfer,Delivered
ORD-576133,2025-10-24,2025-10-24,BIZ-1001,1,4,1,10500.0,10500.0,POS,Cancelled
ORD-716366,2025-10-16,2025-10-16,BIZ-1049,3,3,31,9800.0,303800.0,Bank Transfer,Cancelled
ORD-207677,2025-10-06,2025-10-06,BIZ-1030,4,3,11,10500.0,115500.0,Cash,Cancelled
ORD-847948,2025-10-01,2025-10-01,BIZ-1004,2,2,8,9500.0,76000.0,Cash,Delivered
ORD-927763,2025-10-03,2025-10-03,BIZ-1021,1,4,31,10000.0,325500.0,POS,Delivered
ORD-701056,2025-10-26,2025-10-26,BIZ-1028,3,2,1,10500.0,10500.0,Bank Transfer,Delivered
ORD-633618,2025-10-04,2025-10-04,BIZ-1054,1,2,10,10000.0,100000.0,Cash,Cancelled
ORD-541457,2025-10-08,2025-10-08,BIZ-1017,1,4,19,10500.0,199500.0,Cash,Cancelled
ORD-751009,2025-10-15,2025-10-15,BIZ-1020,4,4,31,10500.0,325500.0,POS,Cancelled
ORD-354963,2025-10-14,2025-10-14,BIZ-1026,4,4,28,9500.0,266000.0,Cash,Pending
ORD-146211,2025-10-05,2025-10-05,BIZ-1056,2,3,40,10500.0,420000.0,Cash,Pending
ORD-426806,2025-10-02,2025-10-02,BIZ-1005,3,3,27,10000.0,270000.0,POS,Delivered
ORD-638051,2025-10-18,2025-10-18,BIZ-1050,2,4,13,10000.0,130000.0,Bank Transfer,Cancelled
ORD-891018,2025-10-29,2025-10-29,BIZ-1031,1,5,24,9800.0,235200.0,Bank Transfer,Cancelled
ORD-712018,2025-10-11,2025-10-11,BIZ-1047,1,3,25,10000.0,250000.0,POS,Delivered
ORD-913166,2025-10-27,2025-10-27,BIZ-1043,3,4,12,9800.0,117600.0,Cash,Delivered
ORD-592331,2025-10-05,2025-10-05,BIZ-1007,4,4,40,9500.0,380000.0,Cash,Cancelled
ORD-459557,2025-10-10,2025-10-10,BIZ-1052,1,3,19,10500.0,199500.0,Bank Transfer,Delivered
ORD-108474,2025-10-09,2025-10-09,BIZ-1011,3,4,22,10500.0,231000.0,Cash,Delivered
ORD-789624,2025-10-16,2025-10-16,BIZ-1037,3,3,7,10000.0,66500.0,POS,Delivered
ORD-160101,2025-10-21,2025-10-21,BIZ-1036,3,4,27,9500.0,256500.0,Bank Transfer,Pending
ORD-958976,2025-10-08,2025-10-08,BIZ-1008,2,3,23,9800.0,225400.0,Cash,Cancelled
ORD-157259,2025-10-26,2025-10-26,BIZ-1046,1,5,30,9800.0,294000.0,Cash,Cancelled
ORD-304899,2025-10-13,2025-10-13,BIZ-1042,2,3,33,9800.0,323400.0,Bank Transfer,Cancelled
ORD-771670,2025-10-30,2025-10-30,BIZ-1058,2,3,12,9500.0,114000.0,Cash,Cancelled
ORD-923408,2025-10-28,2025-10-28,BIZ-1028,4,2,6,10000.0,60000.0,POS,Cancelled
ORD-298553,2025-10-03,2025-10-03,BIZ-1055,2,2,27,10500.0,283500.0,Bank Transfer,Delivered
ORD-828531,2025-10-21,2025-10-21,BIZ-1006,4,2,14,9500.0,133000.0,POS,Pending
ORD-590106,2025-10-21,2025-10-21,BIZ-1031,1,2,28,10000.0,280000.0,Cash,Pending
ORD-447231,2025-10-18,2025-10-18,BIZ-1002,2,2,35,10000.0,350000.0,POS,Pending
ORD-693595,2025-10-26,2025-10-26,BIZ-1032,3,4,9,10000.0,90000.0,Bank Transfer,Cancelled
ORD-746030,2025-10-29,2025-10-29,BIZ-1005,4,4,10,9500.0,95000.0,Bank Transfer,Pending
ORD-444582,2025-10-09,2025-10-09,BIZ-1025,2,4,25,9500.0,237500.0,POS,Delivered
ORD-576370,2025-10-05,2025-10-05,BIZ-1012,2,2,36,10000.0,360000.0,Bank Transfer,Pending
ORD-144241,2025-10-27,2025-10-27,BIZ-1037,1,4,8,10500.0,84000.0,POS,Cancelled
ORD-103876,2025-10-15,2025-10-15,BIZ-1005,2,3,13,9800.0,127400.0,POS,Delivered
ORD-826894,2025-10-20,2025-10-20,BIZ-1061,3,4,25,9800.0,245000.0,Bank Transfer,Delivered
ORD-754227,2025-10-07,2025-10-07,BIZ-1024,1,4,3,10000.0,28500.0,POS,Pending
ORD-604098,2025-10-07,2025-10-07,BIZ-1052,3,5,34,9500.0,323000.0,POS,Delivered
ORD-954225,2025-10-23,2025-10-23,BIZ-1040,2,5,12,9800.0,117600.0,Bank Transfer,Pending
ORD-876031,2025-10-10,2025-10-10,BIZ-1015,3,2,35,9800.0,343000.0,Bank Transfer,Pending
ORD-519758,2025-10-12,2025-10-12,BIZ-1043,4,1,15,10500.0,157500.0,Bank Transfer,Delivered
ORD-107052,2025-10-06,2025-10-06,BIZ-1007,1,4,27,10500.0,283500.0,POS,Delivered
ORD-177312,2025-10-11,2025-10-11,BIZ-1014,4,4,9,9800.0,88200.0,Cash,Cancelled
ORD-681636,2025-10-11,2025-10-11,BIZ-1000,2,3,20,10000.0,210000.0,Bank Transfer,Pending
ORD-404691,2025-10-04,2025-10-04,BIZ-1031,3,4,15,9500.0,142500.0,Cash,Cancelled
ORD-762002,2025-10-14,2025-10-14,BIZ-1009,1,4,36,9800.0,352800.0,POS,Pending
ORD-902719,2025-10-18,2025-10-18,BIZ-1026,4,5,32,9800.0,313600.0,Bank Transfer,Delivered
ORD-131127,2025-10-11,2025-10-11,BIZ-1009,2,2,36,9500.0,342000.0,POS,Pending
ORD-397901,2025-10-06,2025-10-06,BIZ-1055,4,3,39,9800.0,382200.0,POS,Pending
ORD-374725,2025-10-06,2025-10-06,BIZ-1013,4,1,2,9500.0,19000.0,Cash,Pending
ORD-456324,2025-10-22,2025-10-22,BIZ-1019,4,3,7,10500.0,73500.0,Bank Transfer,Cancelled
ORD-357912,2025-10-26,2025-10-26,BIZ-1033,4,2,34,9800.0,333200.0,Cash,Cancelled
ORD-122536,2025-10-06,2025-10-06,BIZ-1053,3,4,34,10000.0,340000.0,POS,Cancelled
ORD-374505,2025-10-06,2025-10-06,BIZ-1007,4,3,26,9800.0,254800.0,Bank Transfer,Cancelled
ORD-122013,2025-10-28,2025-10-28,BIZ-1057,4,3,11,9800.0,107800.0,Cash,Pending
ORD-243910,2025-10-25,2025-10-25,BIZ-1031,1,3,33,9500.0,313500.0,POS,Pending
ORD-925663,2025-10-12,2025-10-12,BIZ-1036,2,2,6,10500.0,63000.0,Bank Transfer,Cancelled
ORD-454820,2025-10-27,2025-10-27,BIZ-1046,4,1,39,9500.0,370500.0,POS,Cancelled
ORD-419891,2025-10-29,2025-10-29,BIZ-1020,3,2,16,10000.0,160000.0,Cash,Pending
ORD-487596,2025-10-14,2025-10-14,BIZ-1043,4,1,40,10500.0,420000.0,Bank Transfer,Pending
ORD-793013,2025-10-25,2025-10-25,BIZ-1054,4,5,21,10500.0,220500.0,Bank Transfer,Cancelled
ORD-652522,2025-10-06,2025-10-06,BIZ-1025,3,5,13,10000.0,130000.0,Bank Transfer,Delivered
ORD-753476,2025-10-30,2025-10-30,BIZ-1000,4,4,19,9500.0,180500.0,Cash,Pending
ORD-845476,2025-10-27,2025-10-27,BIZ-1035,3,2,31,10000.0,303800.0,POS,Pending
ORD-251448,2025-10-02,2025-10-02,BIZ-1005,3,3,26,10000.0,260000.0,Bank Transfer,Cancelled
ORD-237148,2025-10-27,2025-10-27,BIZ-1040,4,4,8,10000.0,80000.0,Bank Transfer,Cancelled
ORD-300992,2025-10-24,2025-10-24,BIZ-1054,3,2,24,9500.0,228000.0,Cash,Pending
ORD-828082,2025-10-16,2025-10-16,BIZ-1033,4,3,39,9800.0,382200.0,Cash,Cancelled
ORD-728672,2025-10-12,2025-10-12,BIZ-1052,1,4,30,9500.0,285000.0,Bank Transfer,Cancelled
ORD-767044,2025-10-13,2025-10-13,BIZ-1023,3,4,13,9500.0,123500.0,POS,Delivered
ORD-148439,2025-10-08,2025-10-08,BIZ-1046,3,3,22,9500.0,209000.0,POS,Delivered
ORD-715855,2025-10-23,2025-10-23,BIZ-1037,1,4,32,10000.0,320000.0,Cash,Cancelled
ORD-661479,2025-10-06,2025-10-06,BIZ-1015,1,2,39,10000.0,390000.0,Bank Transfer,Delivered
ORD-255783,2025-10-09,2025-10-09,BIZ-1057,1,1,13,10500.0,136500.0,POS,Cancelled
ORD-155846,2025-10-10,2025-10-10,BIZ-1003,1,4,2,10500.0,21000.0,Bank Transfer,Pending
ORD-393678,2025-10-19,2025-10-19,BIZ-1012,1,5,13,9500.0,123500.0,Bank Transfer,Pending
ORD-992865,2025-10-27,2025-10-27,BIZ-1006,2,3,28,9800.0,274400.0,Cash,Delivered
ORD-712454,2025-10-16,2025-10-16,BIZ-1056,3,5,31,10000.0,310000.0,Cash,Cancelled
ORD-319401,2025-10-27,2025-10-27,BIZ-1019,2,3,6,10000.0,60000.0,POS,Cancelled
ORD-922781,2025-10-22,2025-10-22,BIZ-1003,4,5,24,10500.0,252000.0,Bank Transfer,Cancelled
ORD-795732,2025-10-15,2025-10-15,BIZ-1020,1,5,25,10000.0,262500.0,POS,Pending
ORD-275566,2025-10-19,2025-10-19,BIZ-1014,1,5,17,10000.0,170000.0,Cash,Cancelled
ORD-887803,2025-10-16,2025-10-16,BIZ-1024,4,3,5,10000.0,50000.0,POS,Cancelled
ORD-887623,2025-10-27,2025-10-27,BIZ-1039,1,5,27,10000.0,270000.0,POS,Delivered
ORD-622807,2025-10-16,2025-10-16,BIZ-1015,2,3,19,9800.0,186200.0,POS,Delivered
ORD-287693,2025-10-16,2025-10-16,BIZ-1042,1,3,27,10500.0,283500.0,Cash,Pending
ORD-492040,2025-10-10,2025-10-10,BIZ-1036,1,2,34,10000.0,340000.0,Bank Transfer,Cancelled
ORD-606773,2025-10-16,2025-10-16,BIZ-1012,2,3,30,10500.0,315000.0,Bank Transfer,Cancelled
ORD-618827,2025-10-22,2025-10-22,BIZ-1052,1,2,39,10000.0,390000.0,POS,Pending
ORD-709418,2025-10-15,2025-10-15,BIZ-1009,2,5,40,9800.0,392000.0,Bank Transfer,Cancelled
ORD-929029,2025-10-13,2025-10-13,BIZ-1003,3,5,28,10000.0,280000.0,Bank Transfer,Cancelled
ORD-138382,2025-10-18,2025-10-18,BIZ-1042,3,5,20,10000.0,200000.0,POS,Delivered
ORD-312861,2025-10-07,2025-10-07,BIZ-1016,2,3,39,9800.0,382200.0,Cash,Delivered
ORD-345770,2025-10-14,2025-10-14,BIZ-1052,4,2,1,9500.0,9500.0,Cash,Delivered
ORD-420863,2025-10-12,2025-10-12,BIZ-1020,3,3,39,9800.0,382200.0,Cash,Delivered
ORD-495400,2025-10-13,2025-10-13,BIZ-1039,2,5,32,9800.0,313600.0,POS,Pending
ORD-983353,2025-10-18,2025-10-18,BIZ-1005,3,4,1,9800.0,9800.0,Cash,Delivered
ORD-677295,2025-10-12,2025-10-12,BIZ-1047,3,5,22,10000.0,220000.0,Bank Transfer,Cancelled
ORD-888133,2025-10-03,2025-10-03,BIZ-1059,2,5,9,9500.0,85500.0,Bank Transfer,Cancelled
ORD-566097,2025-10-03,2025-10-03,BIZ-1032,2,2,12,9500.0,114000.0,Cash,Delivered
ORD-341358,2025-10-16,2025-10-16,BIZ-1036,4,5,5,9800.0,49000.0,POS,Cancelled
ORD-637145,2025-10-18,2025-10-18,BIZ-1014,4,5,15,10000.0,147000.0,Bank Transfer,Delivered
ORD-546800,2025-10-19,2025-10-19,BIZ-1032,1,2,7,10000.0,66500.0,POS,Pending
ORD-553515,2025-10-14,2025-10-14,BIZ-1058,2,2,37,9500.0,351500.0,Cash,Pending
ORD-943584,2025-10-13,2025-10-13,BIZ-1020,2,2,12,10500.0,126000.0,POS,Pending
ORD-386281,2025-10-15,2025-10-15,BIZ-1054,2,1,25,9800.0,245000.0,POS,Delivered
ORD-288288,2025-10-12,2025-10-12,BIZ-1037,4,2,34,10000.0,340000.0,POS,Delivered
ORD-378527,2025-10-14,2025-10-14,BIZ-1025,2,5,36,10000.0,360000.0,Cash,Delivered
ORD-476536,2025-10-20,2025-10-20,BIZ-1030,3,4,17,10500.0,178500.0,POS,Delivered
ORD-408824,2025-10-28,2025-10-28,BIZ-1017,3,3,21,9500.0,199500.0,POS,Pending
